
> stacklens-ai-platform@1.0.0 dev:server
> cross-env NODE_ENV=development node --import tsx --no-warnings apps/api/src/index.ts

[dotenv@17.2.3] injecting env (0) from .env -- tip: ⚙️  write to custom object with { processEnv: myObject }
[dotenv@17.2.3] injecting env (0) from .env -- tip: 🗂️ backup and recover secrets: https://dotenvx.com/ops
[dotenv@17.2.3] injecting env (0) from .env -- tip: 🛠️  run anywhere with `dotenvx run -- yourcommand`
🚀 RAG: Vector database initialized
{"level":"WARN","timestamp":"2025-11-21T12:43:32.251Z","logger":"kafkajs","message":"KafkaJS v2.0.0 switched default partitioner. To retain the same partitioning behavior as in previous versions, create the producer with the option \"createPartitioner: Partitioners.LegacyPartitioner\". See the migration guide at https://kafka.js.org/docs/migration-guide-v2.0.0#producer-new-default-partitioner for details. Silence this warning by setting the environment variable \"KAFKAJS_NO_PARTITIONER_WARNING=1\""}
🔄 Starting server initialization...
Starting LogWatcher service for real-time monitoring...
📍 Watching directories: /Users/deepak/Downloads/Projects/StackLens-AI-Deploy/data, /Users/deepak/Downloads/Projects/StackLens-AI-Deploy/logs
[LogWatcherService] Started watching 2 file(s)
✅ LogWatcher service started successfully
✅ Routes registered successfully
🔄 Setting up Vite...
📚 RAG: Indexing 50 resolved error patterns...
✅ RAG: Knowledge base populated with 50 patterns
🔄 Indexing existing errors for RAG system...
⚠️ Vector DB not initialized, storing patterns locally
✅ Successfully indexed 807 errors for RAG
✅ Enhanced RAG Suggestor initialized
🎯 Enhanced RAG system ready with vector database
🚀 Starting Python vector database service...
⚠️ Enhanced vector service not found, using fallback similarity search
7:05:29 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
7:05:32 PM [express] GET /api/analytics/alerts 200 in 5ms :: {"success":true,"data":{"alerts":[{"id"…
7:05:33 PM [express] POST /api/analytics/ai-analysis 200 in 304ms :: {"success":true,"data":{"hasErr…
7:05:33 PM [express] GET /api/analytics/health-status 200 in 0ms :: {"success":true,"data":{"status"…
7:05:33 PM [express] GET /api/analytics/metrics 200 in 0ms :: {"success":true,"data":{"window":"1min…
7:05:33 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
7:05:34 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
7:05:37 PM [express] GET /api/analytics/alerts 200 in 0ms :: {"success":true,"data":{"alerts":[{"id"…
7:05:37 PM [express] POST /api/analytics/ai-analysis 200 in 475ms :: {"success":true,"data":{"hasErr…
7:05:38 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
7:05:38 PM [express] GET /api/analytics/metrics 200 in 0ms :: {"success":true,"data":{"window":"1min…
7:05:38 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
7:05:39 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
7:05:42 PM [express] GET /api/analytics/alerts 200 in 0ms :: {"success":true,"data":{"alerts":[{"id"…
7:05:42 PM [express] POST /api/analytics/ai-analysis 200 in 131ms :: {"success":true,"data":{"hasErr…
7:05:43 PM [express] GET /api/analytics/health-status 200 in 0ms :: {"success":true,"data":{"status"…
7:05:43 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
7:05:43 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
7:05:44 PM [express] GET /api/analytics/health-status 200 in 0ms :: {"success":true,"data":{"status"…
7:05:47 PM [express] GET /api/analytics/alerts 200 in 11ms :: {"success":true,"data":{"alerts":[{"id…
7:05:47 PM [express] POST /api/analytics/ai-analysis 200 in 252ms :: {"success":true,"data":{"hasErr…
7:05:48 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
7:05:48 PM [express] GET /api/analytics/metrics 200 in 6ms :: {"success":true,"data":{"window":"1min…
7:05:48 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
7:05:49 PM [express] GET /api/analytics/health-status 200 in 0ms :: {"success":true,"data":{"status"…
7:05:52 PM [express] GET /api/analytics/alerts 200 in 1ms :: {"success":true,"data":{"alerts":[{"id"…
7:05:52 PM [express] POST /api/analytics/ai-analysis 200 in 106ms :: {"success":true,"data":{"hasErr…
7:05:53 PM [express] GET /api/analytics/health-status 200 in 0ms :: {"success":true,"data":{"status"…
7:05:53 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
7:05:53 PM [express] GET /api/analytics/metrics 200 in 0ms :: {"success":true,"data":{"window":"1min…
7:05:54 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
7:05:57 PM [express] GET /api/analytics/alerts 200 in 1ms :: {"success":true,"data":{"alerts":[{"id"…
7:05:57 PM [express] POST /api/analytics/ai-analysis 200 in 163ms :: {"success":true,"data":{"hasErr…
7:05:58 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
7:05:58 PM [express] GET /api/analytics/metrics 200 in 0ms :: {"success":true,"data":{"window":"1min…
7:05:58 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
7:05:59 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
7:06:02 PM [express] GET /api/analytics/alerts 200 in 1ms :: {"success":true,"data":{"alerts":[{"id"…
7:06:02 PM [express] POST /api/analytics/ai-analysis 200 in 123ms :: {"success":true,"data":{"hasErr…
7:06:03 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
7:06:03 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
7:06:03 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
7:06:04 PM [express] GET /api/analytics/health-status 200 in 2ms :: {"success":true,"data":{"status"…
7:06:07 PM [express] GET /api/analytics/alerts 200 in 0ms :: {"success":true,"data":{"alerts":[{"id"…
7:06:07 PM [express] POST /api/analytics/ai-analysis 200 in 265ms :: {"success":true,"data":{"hasErr…
7:06:08 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
7:06:08 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
7:06:08 PM [express] GET /api/analytics/metrics 200 in 0ms :: {"success":true,"data":{"window":"1min…
7:06:09 PM [express] GET /api/analytics/health-status 200 in 0ms :: {"success":true,"data":{"status"…
7:06:12 PM [express] GET /api/analytics/alerts 200 in 1ms :: {"success":true,"data":{"alerts":[{"id"…
7:06:12 PM [express] POST /api/analytics/ai-analysis 200 in 127ms :: {"success":true,"data":{"hasErr…
7:06:13 PM [express] GET /api/analytics/health-status 200 in 0ms :: {"success":true,"data":{"status"…
7:06:13 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
7:06:13 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
7:06:14 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
7:06:17 PM [express] GET /api/analytics/alerts 200 in 1ms :: {"success":true,"data":{"alerts":[{"id"…
7:06:17 PM [express] POST /api/analytics/ai-analysis 200 in 332ms :: {"success":true,"data":{"hasErr…
7:06:18 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
7:06:18 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
7:06:18 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
7:06:19 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
7:06:22 PM [express] GET /api/analytics/alerts 200 in 1ms :: {"success":true,"data":{"alerts":[{"id"…
7:06:22 PM [express] POST /api/analytics/ai-analysis 200 in 110ms :: {"success":true,"data":{"hasErr…
7:06:23 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
7:06:23 PM [express] GET /api/analytics/metrics 200 in 0ms :: {"success":true,"data":{"window":"1min…
7:06:23 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
7:06:24 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
7:06:27 PM [express] GET /api/analytics/alerts 200 in 1ms :: {"success":true,"data":{"alerts":[{"id"…
7:06:27 PM [express] POST /api/analytics/ai-analysis 200 in 135ms :: {"success":true,"data":{"hasErr…
7:06:28 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
7:06:28 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
7:06:28 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
7:06:29 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
7:06:32 PM [express] GET /api/analytics/alerts 200 in 2ms :: {"success":true,"data":{"alerts":[{"id"…
7:06:33 PM [express] POST /api/analytics/ai-analysis 200 in 405ms :: {"success":true,"data":{"hasErr…
7:06:33 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
7:06:33 PM [express] GET /api/analytics/metrics 200 in 0ms :: {"success":true,"data":{"window":"1min…
7:06:33 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
7:06:34 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
7:06:37 PM [express] GET /api/analytics/alerts 200 in 0ms :: {"success":true,"data":{"alerts":[{"id"…
7:06:37 PM [express] POST /api/analytics/ai-analysis 200 in 116ms :: {"success":true,"data":{"hasErr…
7:06:38 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
7:06:38 PM [express] GET /api/analytics/metrics 200 in 0ms :: {"success":true,"data":{"window":"1min…
7:06:38 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
7:06:39 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
7:06:42 PM [express] GET /api/analytics/alerts 200 in 1ms :: {"success":true,"data":{"alerts":[{"id"…
7:06:42 PM [express] POST /api/analytics/ai-analysis 200 in 120ms :: {"success":true,"data":{"hasErr…
7:06:43 PM [express] GET /api/analytics/health-status 200 in 0ms :: {"success":true,"data":{"status"…
7:06:43 PM [express] GET /api/analytics/metrics 200 in 0ms :: {"success":true,"data":{"window":"1min…
7:06:43 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
7:06:44 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
7:06:47 PM [express] GET /api/analytics/alerts 200 in 1ms :: {"success":true,"data":{"alerts":[{"id"…
7:06:47 PM [express] POST /api/analytics/ai-analysis 200 in 161ms :: {"success":true,"data":{"hasErr…
7:06:48 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
7:06:48 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
7:06:48 PM [express] GET /api/analytics/metrics 200 in 0ms :: {"success":true,"data":{"window":"1min…
7:06:49 PM [express] GET /api/analytics/health-status 200 in 0ms :: {"success":true,"data":{"status"…
7:06:52 PM [express] GET /api/analytics/alerts 200 in 1ms :: {"success":true,"data":{"alerts":[{"id"…
7:06:53 PM [express] POST /api/analytics/ai-analysis 200 in 434ms :: {"success":true,"data":{"hasErr…
7:06:53 PM [express] GET /api/analytics/health-status 200 in 0ms :: {"success":true,"data":{"status"…
7:06:53 PM [express] GET /api/analytics/metrics 200 in 0ms :: {"success":true,"data":{"window":"1min…
7:06:53 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
7:06:54 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
7:06:57 PM [express] GET /api/analytics/alerts 200 in 0ms :: {"success":true,"data":{"alerts":[{"id"…
7:06:57 PM [express] POST /api/analytics/ai-analysis 200 in 135ms :: {"success":true,"data":{"hasErr…
7:06:58 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
7:06:58 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
7:06:58 PM [express] GET /api/analytics/metrics 200 in 0ms :: {"success":true,"data":{"window":"1min…
7:06:59 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
7:07:02 PM [express] GET /api/analytics/alerts 200 in 0ms :: {"success":true,"data":{"alerts":[{"id"…
7:07:02 PM [express] POST /api/analytics/ai-analysis 200 in 120ms :: {"success":true,"data":{"hasErr…
7:07:03 PM [express] GET /api/analytics/health-status 200 in 0ms :: {"success":true,"data":{"status"…
7:07:03 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
7:07:03 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
7:07:04 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
7:07:07 PM [express] GET /api/analytics/alerts 200 in 1ms :: {"success":true,"data":{"alerts":[{"id"…
7:07:07 PM [express] POST /api/analytics/ai-analysis 200 in 116ms :: {"success":true,"data":{"hasErr…
7:07:08 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
7:07:08 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
7:07:09 PM [express] GET /api/analytics/metrics 200 in 0ms :: {"success":true,"data":{"window":"1min…
7:07:09 PM [express] GET /api/analytics/health-status 200 in 0ms :: {"success":true,"data":{"status"…
7:07:12 PM [express] GET /api/analytics/alerts 200 in 0ms :: {"success":true,"data":{"alerts":[{"id"…
7:07:13 PM [express] POST /api/analytics/ai-analysis 200 in 323ms :: {"success":true,"data":{"hasErr…
7:07:13 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
7:07:13 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
7:07:14 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
7:07:14 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
7:07:17 PM [express] GET /api/analytics/alerts 200 in 1ms :: {"success":true,"data":{"alerts":[{"id"…
7:07:17 PM [express] POST /api/analytics/ai-analysis 200 in 128ms :: {"success":true,"data":{"hasErr…
7:07:18 PM [express] GET /api/analytics/health-status 200 in 0ms :: {"success":true,"data":{"status"…
7:07:18 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
7:07:19 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
7:07:19 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
7:07:22 PM [express] GET /api/analytics/alerts 200 in 1ms :: {"success":true,"data":{"alerts":[{"id"…
7:07:22 PM [express] POST /api/analytics/ai-analysis 200 in 171ms :: {"success":true,"data":{"hasErr…
7:07:23 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
7:07:23 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
7:07:24 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
7:07:24 PM [express] GET /api/analytics/health-status 200 in 0ms :: {"success":true,"data":{"status"…
7:07:27 PM [express] GET /api/analytics/alerts 200 in 2ms :: {"success":true,"data":{"alerts":[{"id"…
7:07:27 PM [express] POST /api/analytics/ai-analysis 200 in 110ms :: {"success":true,"data":{"hasErr…
7:07:28 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
7:07:28 PM [express] GET /api/analytics/metrics 200 in 0ms :: {"success":true,"data":{"window":"1min…
7:07:29 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
7:07:29 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
7:07:32 PM [express] GET /api/analytics/alerts 200 in 1ms :: {"success":true,"data":{"alerts":[{"id"…
7:07:33 PM [express] POST /api/analytics/ai-analysis 200 in 326ms :: {"success":true,"data":{"hasErr…
7:07:33 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
7:07:33 PM [express] GET /api/analytics/metrics 200 in 0ms :: {"success":true,"data":{"window":"1min…
7:07:34 PM [express] GET /api/analytics/metrics 200 in 0ms :: {"success":true,"data":{"window":"1min…
7:07:34 PM [express] GET /api/analytics/health-status 200 in 8ms :: {"success":true,"data":{"status"…
7:07:37 PM [express] GET /api/analytics/alerts 200 in 1ms :: {"success":true,"data":{"alerts":[{"id"…
7:07:37 PM [express] POST /api/analytics/ai-analysis 200 in 335ms :: {"success":true,"data":{"hasErr…
7:07:38 PM [express] GET /api/analytics/health-status 200 in 2ms :: {"success":true,"data":{"status"…
7:07:38 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
7:07:39 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
7:07:39 PM [express] GET /api/analytics/health-status 200 in 0ms :: {"success":true,"data":{"status"…
7:07:42 PM [express] GET /api/analytics/alerts 200 in 1ms :: {"success":true,"data":{"alerts":[{"id"…
7:07:43 PM [express] POST /api/analytics/ai-analysis 200 in 308ms :: {"success":true,"data":{"hasErr…
7:07:43 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
7:07:43 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
7:07:44 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
7:07:44 PM [express] GET /api/analytics/health-status 200 in 0ms :: {"success":true,"data":{"status"…
7:07:47 PM [express] GET /api/analytics/alerts 200 in 1ms :: {"success":true,"data":{"alerts":[{"id"…
7:07:47 PM [express] POST /api/analytics/ai-analysis 200 in 294ms :: {"success":true,"data":{"hasErr…
7:07:48 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
7:07:48 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
7:07:49 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
7:07:49 PM [express] GET /api/analytics/health-status 200 in 0ms :: {"success":true,"data":{"status"…
7:07:52 PM [express] GET /api/analytics/alerts 200 in 1ms :: {"success":true,"data":{"alerts":[{"id"…
7:07:52 PM [express] POST /api/analytics/ai-analysis 200 in 100ms :: {"success":true,"data":{"hasErr…
7:07:53 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
7:07:53 PM [express] GET /api/analytics/metrics 200 in 0ms :: {"success":true,"data":{"window":"1min…
7:07:54 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
7:07:54 PM [express] GET /api/analytics/health-status 200 in 2ms :: {"success":true,"data":{"status"…
