2025-08-31/00:28:35.239/EDT  INFO MenuSynchService:152 - Price sync called for store BK-2876
2025-08-31/03:46:12.089/EDT  WARN BrinkMenuPersister:127:[-exec-8]: - Promotion 673976274 [The Big Game Bundle - 3959-n] is not valid for supported destinations. Ignoring.

2025-08-31/03:46:12.089/EDT  WARN BrinkMenuPersister:127:[-exec-8]: - Promotion 673976302 [40 Pc. Nuggets & 2 Medium Fries - 3960 - ] is not valid for supported destinations. Ignoring.

2025-08-31/03:46:12.099/EDT  INFO PosProductsMenuPersister:107:[-exec-8]: - Persist pos discounts priceSyncDifferential: true took 10 ms

2025-08-31/03:46:12.101/EDT  INFO PosProductsMenuPersister:518:[-exec-8]: - Populate pos items cache took 0 ms.

2025-08-31/03:46:12.368/EDT  INFO PosProductsMenuPersister:127:[-exec-8]: - Persist pos items priceSyncDifferential: true took 267 ms

2025-08-31/03:46:12.368/EDT  INFO BrinkPosOrderpoint:200:[-exec-8]: - Brink fetch and persist pos offering took 2468 ms

2025-08-31/03:54:44.915/EDT ERROR BrinkPosOrderpoint:142:[thcheck]: - Exception occurred during get last update time. Cause: java.net.SocketTimeoutException: connect timed out

2025-08-31/03:55:44.941/EDT ERROR BrinkPosOrderpoint:142:[thcheck]: - Exception occurred during get last update time. Cause: java.net.SocketTimeoutException: connect timed out

2025-08-31/03:55:49.947/EDT ERROR BrinkPosOrderpoint:394:[thcheck]: - Exception occurred while fetching unavailable items: java.net.SocketTimeoutException: connect timed out

2025-08-31/03:55:49.949/EDT  INFO BrinkPosOrderpoint:402:[thcheck]: - Unavailable item plus: null

2025-08-31/03:55:49.954/EDT  INFO StoreManager:452:[thcheck]: - POS DB Updated, Calling pos offering sync ..

2025-08-31/03:55:49.997/EDT  INFO StoreManager:468:[thcheck]: - Store has been queued for a price sync.

2025-08-31/03:55:50.050/EDT  INFO BrinkPosOrderpoint:151:[-exec-4]: - Attempting to persist POS offering

2025-08-31/03:55:52.132/EDT  WARN BrinkMenuPersister:127:[-exec-4]: - Promotion 673511412 [Product Card: Free Small Combo Meal - 5687 -N] is not valid for supported destinations. Ignoring.

2025-08-31/03:55:52.132/EDT  WARN BrinkMenuPersister:148:[-exec-4]: - Invalid / Unsupported promotion found 673882595

2025-08-31/03:55:52.132/EDT  WARN BrinkMenuPersister:127:[-exec-4]: - Promotion 673882917 [Free Whopper Jr - 4439 -N] is not valid for supported destinations. Ignoring.

2025-08-31/03:55:52.132/EDT  WARN BrinkMenuPersister:127:[-exec-4]: - Promotion 673914977 [$12.99 Small Whopper Meal for Two -5898 -N] is not valid for supported destinations. Ignoring.

2025-08-31/03:55:52.132/EDT  WARN BrinkMenuPersister:127:[-exec-4]: - Promotion 673917573 [$30 4 Whoppers, 3 Hamburgers, 2 Small Fries -3994 -N] is not valid for supported destinations. Ignoring.

2025-08-31/03:55:52.132/EDT  WARN BrinkMenuPersister:127:[-exec-4]: - Promotion 673917727 [Free Double Sausage, Egg, & Cheese Croissan'wich - 1500 - Digtal] is not valid for supported destinations. Ignoring.

2025-08-31/03:55:52.132/EDT  WARN BrinkMenuPersister:127:[-exec-4]: - Promotion 673923425 [$16.99 - Family Bundle -7054 -N] is not valid for supported destinations. Ignoring.

2025-08-31/03:55:52.132/EDT  WARN BrinkMenuPersister:127:[-exec-4]: - Promotion 673925122 [$17.49 - Family Bundle -4690 -N] is not valid for supported destinations. Ignoring.

2025-08-31/03:55:52.132/EDT  WARN BrinkMenuPersister:127:[-exec-4]: - Promotion 673936951 [El Tri Fan Faves DLV -4574 -N] is not valid for supported destinations. Ignoring.

2025-08-31/03:55:52.132/EDT  WARN BrinkMenuPersister:148:[-exec-4]: - Invalid / Unsupported promotion found 673927896

2025-08-31/03:55:52.132/EDT  WARN BrinkMenuPersister:127:[-exec-4]: - Promotion 673937338 [Steakhouse Meal For Two DLV -03989 -N ] is not valid for supported destinations. Ignoring.

2025-08-31/03:55:52.132/EDT  WARN BrinkMenuPersister:127:[-exec-4]: - Promotion 673937382 [Family Steakhouse Combo DLV -03991 -N ] is not valid for supported destinations. Ignoring.

2025-08-31/03:55:52.132/EDT  WARN BrinkMenuPersister:127:[-exec-4]: - Promotion 673954103 [zzzBOGO Chicken Jr. - 6510 -Digital] is not valid for supported destinations. Ignoring.

2025-08-31/03:55:52.132/EDT  WARN BrinkMenuPersister:127:[-exec-4]: - Promotion 673954107 [zzzBOGO Bacon King- 6521 -Digital] is not valid for supported destinations. Ignoring.

2025-08-31/03:55:52.132/EDT  WARN BrinkMenuPersister:127:[-exec-4]: - Promotion 673954106 [zzzBOGO Cheeseburger - 6545 -Digital] is not valid for supported destinations. Ignoring.

2025-08-31/03:55:52.132/EDT  WARN BrinkMenuPersister:127:[-exec-4]: - Promotion 673955126 [Flame & Flight Combo (Delivery) -99004031 -N] is not valid for supported destinations. Ignoring.

2025-08-31/03:55:52.132/EDT  WARN BrinkMenuPersister:127:[-exec-4]: - Promotion 673955184 [The Soaring Flame Combo (Delivery) -99004033 -N] is not valid for supported destinations. Ignoring.

2025-08-31/03:55:52.132/EDT  WARN BrinkMenuPersister:127:[-exec-4]: - Promotion 673955209 [The Berk Bundle for Two (Delivery) -99004035 -N] is not valid for supported destinations. Ignoring.

2025-08-31/03:55:52.132/EDT  WARN BrinkMenuPersister:127:[-exec-4]: - Promotion 673975980 [Triple Bundle - 99003382- n] is not valid for supported destinations. Ignoring.

2025-08-31/03:55:52.132/EDT  WARN BrinkMenuPersister:127:[-exec-4]: - Promotion 673975982 [Double Bundle - 99003381- n] is not valid for supported destinations. Ignoring.

2025-08-31/03:55:52.132/EDT  WARN BrinkMenuPersister:127:[-exec-4]: - Promotion 673976274 [The Big Game Bundle - 3959-n] is not valid for supported destinations. Ignoring.

2025-08-31/03:55:52.132/EDT  WARN BrinkMenuPersister:127:[-exec-4]: - Promotion 673976302 [40 Pc. Nuggets & 2 Medium Fries - 3960 - ] is not valid for supported destinations. Ignoring.

2025-08-31/03:55:52.151/EDT  INFO PosProductsMenuPersister:107:[-exec-4]: - Persist pos discounts priceSyncDifferential: true took 19 ms

2025-08-31/03:55:52.156/EDT  INFO PosProductsMenuPersister:518:[-exec-4]: - Populate pos items cache took 3 ms.

2025-08-31/03:55:52.424/EDT  INFO PosProductsMenuPersister:127:[-exec-4]: - Persist pos items priceSyncDifferential: true took 268 ms

2025-08-31/03:55:52.425/EDT  INFO BrinkPosOrderpoint:200:[-exec-4]: - Brink fetch and persist pos offering took 2375 ms

2025-08-31/03:57:10.005/EDT  INFO BrinkPosOrderpoint:402:[thcheck]: - Unavailable item plus: ["673784540"]

2025-08-31/03:57:10.005/EDT  INFO StoreManager:452:[thcheck]: - POS DB Updated, Calling pos offering sync ..

2025-08-31/03:57:10.055/EDT  INFO StoreManager:468:[thcheck]: - Store has been queued for a price sync.

2025-08-31/03:57:10.070/EDT  INFO BrinkPosOrderpoint:151:[-exec-8]: - Attempting to persist POS offering

2025-08-31/03:57:12.106/EDT  WARN BrinkMenuPersister:127:[-exec-8]: - Promotion 673511412 [Product Card: Free Small Combo Meal - 5687 -N] is not valid for supported destinations. Ignoring.

2025-08-31/03:57:12.122/EDT  WARN BrinkMenuPersister:148:[-exec-8]: - Invalid / Unsupported promotion found 673882595

2025-08-31/03:57:12.123/EDT  WARN BrinkMenuPersister:127:[-exec-8]: - Promotion 673882917 [Free Whopper Jr - 4439 -N] is not valid for supported destinations. Ignoring.

2025-08-31/03:57:12.124/EDT  WARN BrinkMenuPersister:127:[-exec-8]: - Promotion 673914977 [$12.99 Small Whopper Meal for Two -5898 -N] is not valid for supported destinations. Ignoring.

2025-08-31/03:57:12.125/EDT  WARN BrinkMenuPersister:127:[-exec-8]: - Promotion 673917573 [$30 4 Whoppers, 3 Hamburgers, 2 Small Fries -3994 -N] is not valid for supported destinations. Ignoring.

2025-08-31/03:57:12.125/EDT  WARN BrinkMenuPersister:127:[-exec-8]: - Promotion 673917727 [Free Double Sausage, Egg, & Cheese Croissan'wich - 1500 - Digtal] is not valid for supported destinations. Ignoring.

2025-08-31/03:57:12.125/EDT  WARN BrinkMenuPersister:127:[-exec-8]: - Promotion 673923425 [$16.99 - Family Bundle -7054 -N] is not valid for supported destinations. Ignoring.

2025-08-31/03:57:12.126/EDT  WARN BrinkMenuPersister:127:[-exec-8]: - Promotion 673925122 [$17.49 - Family Bundle -4690 -N] is not valid for supported destinations. Ignoring.

2025-08-31/03:57:12.126/EDT  WARN BrinkMenuPersister:127:[-exec-8]: - Promotion 673936951 [El Tri Fan Faves DLV -4574 -N] is not valid for supported destinations. Ignoring.

2025-08-31/03:57:12.126/EDT  WARN BrinkMenuPersister:148:[-exec-8]: - Invalid / Unsupported promotion found 673927896

2025-08-31/03:57:12.127/EDT  WARN BrinkMenuPersister:127:[-exec-8]: - Promotion 673937338 [Steakhouse Meal For Two DLV -03989 -N ] is not valid for supported destinations. Ignoring.

2025-08-31/03:57:12.127/EDT  WARN BrinkMenuPersister:127:[-exec-8]: - Promotion 673937382 [Family Steakhouse Combo DLV -03991 -N ] is not valid for supported destinations. Ignoring.

2025-08-31/03:57:12.127/EDT  WARN BrinkMenuPersister:127:[-exec-8]: - Promotion 673954103 [zzzBOGO Chicken Jr. - 6510 -Digital] is not valid for supported destinations. Ignoring.

2025-08-31/03:57:12.127/EDT  WARN BrinkMenuPersister:127:[-exec-8]: - Promotion 673954107 [zzzBOGO Bacon King- 6521 -Digital] is not valid for supported destinations. Ignoring.

2025-08-31/03:57:12.127/EDT  WARN BrinkMenuPersister:127:[-exec-8]: - Promotion 673954106 [zzzBOGO Cheeseburger - 6545 -Digital] is not valid for supported destinations. Ignoring.

2025-08-31/03:57:12.128/EDT  WARN BrinkMenuPersister:127:[-exec-8]: - Promotion 673955126 [Flame & Flight Combo (Delivery) -99004031 -N] is not valid for supported destinations. Ignoring.

2025-08-31/03:57:12.128/EDT  WARN BrinkMenuPersister:127:[-exec-8]: - Promotion 673955184 [The Soaring Flame Combo (Delivery) -99004033 -N] is not valid for supported destinations. Ignoring.

2025-08-31/03:57:12.128/EDT  WARN BrinkMenuPersister:127:[-exec-8]: - Promotion 673955209 [The Berk Bundle for Two (Delivery) -99004035 -N] is not valid for supported destinations. Ignoring.

2025-08-31/03:57:12.128/EDT  WARN BrinkMenuPersister:127:[-exec-8]: - Promotion 673975980 [Triple Bundle - 99003382- n] is not valid for supported destinations. Ignoring.

2025-08-31/03:57:12.128/EDT  WARN BrinkMenuPersister:127:[-exec-8]: - Promotion 673975982 [Double Bundle - 99003381- n] is not valid for supported destinations. Ignoring.

2025-08-31/03:57:12.129/EDT  WARN BrinkMenuPersister:127:[-exec-8]: - Promotion 673976274 [The Big Game Bundle - 3959-n] is not valid for supported destinations. Ignoring.

2025-08-31/03:57:12.129/EDT  WARN BrinkMenuPersister:127:[-exec-8]: - Promotion 673976302 [40 Pc. Nuggets & 2 Medium Fries - 3960 - ] is not valid for supported destinations. Ignoring.

2025-08-31/03:57:12.139/EDT  INFO PosProductsMenuPersister:107:[-exec-8]: - Persist pos discounts priceSyncDifferential: true took 10 ms

2025-08-31/03:57:12.139/EDT  INFO PosProductsMenuPersister:518:[-exec-8]: - Populate pos items cache took 0 ms.

2025-08-31/03:57:12.406/EDT  INFO PosProductsMenuPersister:127:[-exec-8]: - Persist pos items priceSyncDifferential: true took 267 ms

2025-08-31/03:57:12.406/EDT  INFO BrinkPosOrderpoint:200:[-exec-8]: - Brink fetch and persist pos offering took 2336 ms

2025-08-31/03:58:14.960/EDT ERROR BrinkPosOrderpoint:142:[thcheck]: - Exception occurred during get last update time. Cause: java.net.SocketTimeoutException: connect timed out

2025-08-31/03:58:19.972/EDT ERROR BrinkPosOrderpoint:394:[thcheck]: - Exception occurred while fetching unavailable items: java.net.SocketTimeoutException: connect timed out

2025-08-31/03:58:19.974/EDT  INFO BrinkPosOrderpoint:402:[thcheck]: - Unavailable item plus: null

2025-08-31/03:58:19.975/EDT  INFO StoreManager:452:[thcheck]: - POS DB Updated, Calling pos offering sync ..

2025-08-31/03:58:20.008/EDT  INFO StoreManager:468:[thcheck]: - Store has been queued for a price sync.

2025-08-31/03:58:25.031/EDT ERROR BrinkPosOrderpoint:142:[-exec-9]: - Exception occurred during get last update time. Cause: java.net.SocketTimeoutException: connect timed out

2025-08-31/03:58:25.032/EDT  INFO BrinkPosOrderpoint:151:[-exec-9]: - Attempting to persist POS offering

2025-08-31/03:58:30.036/EDT ERROR BrinkPosOrderpoint:202:[-exec-9]: - Exception occurred during persist pos offering: java.net.SocketTimeoutException: connect timed out

2025-08-31/03:59:40.043/EDT  INFO BrinkPosOrderpoint:402:[thcheck]: - Unavailable item plus: ["673784540"]

2025-08-31/03:59:40.045/EDT  INFO StoreManager:452:[thcheck]: - POS DB Updated, Calling pos offering sync ..

2025-08-31/03:59:40.078/EDT  INFO StoreManager:468:[thcheck]: - Store has been queued for a price sync.

2025-08-31/03:59:40.082/EDT  INFO BrinkPosOrderpoint:151:[-exec-5]: - Attempting to persist POS offering

2025-08-31/03:59:42.250/EDT  WARN BrinkMenuPersister:127:[-exec-5]: - Promotion 673511412 [Product Card: Free Small Combo Meal - 5687 -N] is not valid for supported destinations. Ignoring.

2025-08-31/03:59:42.250/EDT  WARN BrinkMenuPersister:148:[-exec-5]: - Invalid / Unsupported promotion found 673882595

2025-08-31/03:59:42.250/EDT  WARN BrinkMenuPersister:127:[-exec-5]: - Promotion 673882917 [Free Whopper Jr - 4439 -N] is not valid for supported destinations. Ignoring.

2025-08-31/03:59:42.250/EDT  WARN BrinkMenuPersister:127:[-exec-5]: - Promotion 673914977 [$12.99 Small Whopper Meal for Two -5898 -N] is not valid for supported destinations. Ignoring.

2025-08-31/03:59:42.250/EDT  WARN BrinkMenuPersister:127:[-exec-5]: - Promotion 673917573 [$30 4 Whoppers, 3 Hamburgers, 2 Small Fries -3994 -N] is not valid for supported destinations. Ignoring.

2025-08-31/03:59:42.250/EDT  WARN BrinkMenuPersister:127:[-exec-5]: - Promotion 673917727 [Free Double Sausage, Egg, & Cheese Croissan'wich - 1500 - Digtal] is not valid for supported destinations. Ignoring.

2025-08-31/03:59:42.250/EDT  WARN BrinkMenuPersister:127:[-exec-5]: - Promotion 673923425 [$16.99 - Family Bundle -7054 -N] is not valid for supported destinations. Ignoring.

2025-08-31/03:59:42.250/EDT  WARN BrinkMenuPersister:127:[-exec-5]: - Promotion 673925122 [$17.49 - Family Bundle -4690 -N] is not valid for supported destinations. Ignoring.

2025-08-31/03:59:42.250/EDT  WARN BrinkMenuPersister:127:[-exec-5]: - Promotion 673936951 [El Tri Fan Faves DLV -4574 -N] is not valid for supported destinations. Ignoring.

2025-08-31/03:59:42.250/EDT  WARN BrinkMenuPersister:148:[-exec-5]: - Invalid / Unsupported promotion found 673927896

2025-08-31/03:59:42.250/EDT  WARN BrinkMenuPersister:127:[-exec-5]: - Promotion 673937338 [Steakhouse Meal For Two DLV -03989 -N ] is not valid for supported destinations. Ignoring.

2025-08-31/03:59:42.250/EDT  WARN BrinkMenuPersister:127:[-exec-5]: - Promotion 673937382 [Family Steakhouse Combo DLV -03991 -N ] is not valid for supported destinations. Ignoring.

2025-08-31/03:59:42.250/EDT  WARN BrinkMenuPersister:127:[-exec-5]: - Promotion 673954103 [zzzBOGO Chicken Jr. - 6510 -Digital] is not valid for supported destinations. Ignoring.

2025-08-31/03:59:42.250/EDT  WARN BrinkMenuPersister:127:[-exec-5]: - Promotion 673954107 [zzzBOGO Bacon King- 6521 -Digital] is not valid for supported destinations. Ignoring.

2025-08-31/03:59:42.250/EDT  WARN BrinkMenuPersister:127:[-exec-5]: - Promotion 673954106 [zzzBOGO Cheeseburger - 6545 -Digital] is not valid for supported destinations. Ignoring.

2025-08-31/03:59:42.250/EDT  WARN BrinkMenuPersister:127:[-exec-5]: - Promotion 673955126 [Flame & Flight Combo (Delivery) -99004031 -N] is not valid for supported destinations. Ignoring.

2025-08-31/03:59:42.250/EDT  WARN BrinkMenuPersister:127:[-exec-5]: - Promotion 673955184 [The Soaring Flame Combo (Delivery) -99004033 -N] is not valid for supported destinations. Ignoring.

2025-08-31/03:59:42.250/EDT  WARN BrinkMenuPersister:127:[-exec-5]: - Promotion 673955209 [The Berk Bundle for Two (Delivery) -99004035 -N] is not valid for supported destinations. Ignoring.

2025-08-31/03:59:42.250/EDT  WARN BrinkMenuPersister:127:[-exec-5]: - Promotion 673975980 [Triple Bundle - 99003382- n] is not valid for supported destinations. Ignoring.

2025-08-31/03:59:42.250/EDT  WARN BrinkMenuPersister:127:[-exec-5]: - Promotion 673975982 [Double Bundle - 99003381- n] is not valid for supported destinations. Ignoring.

2025-08-31/03:59:42.250/EDT  WARN BrinkMenuPersister:127:[-exec-5]: - Promotion 673976274 [The Big Game Bundle - 3959-n] is not valid for supported destinations. Ignoring.

2025-08-31/03:59:42.250/EDT  WARN BrinkMenuPersister:127:[-exec-5]: - Promotion 673976302 [40 Pc. Nuggets & 2 Medium Fries - 3960 - ] is not valid for supported destinations. Ignoring.

2025-08-31/03:59:42.269/EDT  INFO PosProductsMenuPersister:107:[-exec-5]: - Persist pos discounts priceSyncDifferential: true took 19 ms

2025-08-31/03:59:42.274/EDT  INFO PosProductsMenuPersister:518:[-exec-5]: - Populate pos items cache took 3 ms.

2025-08-31/03:59:42.541/EDT  INFO PosProductsMenuPersister:127:[-exec-5]: - Persist pos items priceSyncDifferential: true took 267 ms

2025-08-31/03:59:42.542/EDT  INFO BrinkPosOrderpoint:200:[-exec-5]: - Brink fetch and persist pos offering took 2460 ms

2025-08-31/04:08:10.180/EDT  INFO BrinkPosOrderpoint:402:[thcheck]: - Unavailable item plus: []

2025-08-31/04:08:10.198/EDT  INFO StoreManager:452:[thcheck]: - POS DB Updated, Calling pos offering sync ..

2025-08-31/04:08:10.211/EDT  INFO StoreManager:468:[thcheck]: - Store has been queued for a price sync.

2025-08-31/04:08:10.239/EDT  INFO BrinkPosOrderpoint:151:[exec-12]: - Attempting to persist POS offering

2025-08-31/04:08:12.277/EDT  WARN BrinkMenuPersister:127:[exec-12]: - Promotion 673511412 [Product Card: Free Small Combo Meal - 5687 -N] is not valid for supported destinations. Ignoring.

2025-08-31/04:08:12.277/EDT  WARN BrinkMenuPersister:148:[exec-12]: - Invalid / Unsupported promotion found 673882595

2025-08-31/04:08:12.277/EDT  WARN BrinkMenuPersister:127:[exec-12]: - Promotion 673882917 [Free Whopper Jr - 4439 -N] is not valid for supported destinations. Ignoring.

2025-08-31/04:08:12.277/EDT  WARN BrinkMenuPersister:127:[exec-12]: - Promotion 673914977 [$12.99 Small Whopper Meal for Two -5898 -N] is not valid for supported destinations. Ignoring.

2025-08-31/04:08:12.277/EDT  WARN BrinkMenuPersister:127:[exec-12]: - Promotion 673917573 [$30 4 Whoppers, 3 Hamburgers, 2 Small Fries -3994 -N] is not valid for supported destinations. Ignoring.

2025-08-31/04:08:12.277/EDT  WARN BrinkMenuPersister:127:[exec-12]: - Promotion 673917727 [Free Double Sausage, Egg, & Cheese Croissan'wich - 1500 - Digtal] is not valid for supported destinations. Ignoring.
