2025-08-31/00:08:58.330/PDT  INFO MenuSynchService:152 - Price sync called for store BK-4878
2025-08-31/03:59:21.865/PDT  WARN BrinkMenuPersister:542:[-exec-2]: - Composite component item id: 673545787 combo id: 1-673890913 is not present in item group id: 673566466.

2025-08-31/03:59:21.867/PDT  WARN BrinkMenuPersister:542:[-exec-2]: - Composite component item id: 673512351 combo id: 1-674047907 is not present in item group id: 674047398.

2025-08-31/03:59:21.867/PDT  WARN BrinkMenuPersister:542:[-exec-2]: - Composite component item id: 673512350 combo id: 1-674047907 is not present in item group id: 674047398.

2025-08-31/03:59:21.867/PDT  WARN BrinkMenuPersister:542:[-exec-2]: - Composite component item id: 673512349 combo id: 1-674047907 is not present in item group id: 674047398.

2025-08-31/03:59:21.868/PDT  WARN BrinkMenuPersister:542:[-exec-2]: - Composite component item id: 673512351 combo id: 1-674048038 is not present in item group id: 674047398.

2025-08-31/03:59:21.868/PDT  WARN BrinkMenuPersister:542:[-exec-2]: - Composite component item id: 673512350 combo id: 1-674048038 is not present in item group id: 674047398.

2025-08-31/03:59:21.868/PDT  WARN BrinkMenuPersister:542:[-exec-2]: - Composite component item id: 673512349 combo id: 1-674048038 is not present in item group id: 674047398.

2025-08-31/03:59:21.868/PDT  WARN BrinkMenuPersister:127:[-exec-2]: - Promotion 673511412 [Product Card: Free Small Combo Meal - 5687 -N] is not valid for supported destinations. Ignoring.

2025-08-31/03:59:21.869/PDT  WARN BrinkMenuPersister:148:[-exec-2]: - Invalid / Unsupported promotion found 673882595

2025-08-31/03:59:21.869/PDT  WARN BrinkMenuPersister:127:[-exec-2]: - Promotion 673882917 [Free Whopper Jr - 4439 -N] is not valid for supported destinations. Ignoring.

2025-08-31/03:59:21.869/PDT  WARN BrinkMenuPersister:127:[-exec-2]: - Promotion 673914977 [$12.99 Small Whopper Meal for Two -5898 -N] is not valid for supported destinations. Ignoring.

2025-08-31/03:59:21.871/PDT  WARN BrinkMenuPersister:127:[-exec-2]: - Promotion 673917573 [$30 4 Whoppers, 3 Hamburgers, 2 Small Fries -3994 -N] is not valid for supported destinations. Ignoring.

2025-08-31/03:59:21.871/PDT  WARN BrinkMenuPersister:127:[-exec-2]: - Promotion 673917727 [Free Double Sausage, Egg, & Cheese Croissan'wich - 1500 - Digtal] is not valid for supported destinations. Ignoring.

2025-08-31/03:59:21.871/PDT  WARN BrinkMenuPersister:127:[-exec-2]: - Promotion 673923425 [$16.99 - Family Bundle -7054 -N] is not valid for supported destinations. Ignoring.

2025-08-31/03:59:21.872/PDT  WARN BrinkMenuPersister:127:[-exec-2]: - Promotion 673925122 [$17.49 - Family Bundle -4690 -N] is not valid for supported destinations. Ignoring.

2025-08-31/03:59:21.872/PDT  WARN BrinkMenuPersister:127:[-exec-2]: - Promotion 673936951 [El Tri Fan Faves DLV -4574 -N] is not valid for supported destinations. Ignoring.

2025-08-31/03:59:21.872/PDT  WARN BrinkMenuPersister:148:[-exec-2]: - Invalid / Unsupported promotion found 673927896

2025-08-31/03:59:21.873/PDT  WARN BrinkMenuPersister:127:[-exec-2]: - Promotion 673937338 [Steakhouse Meal For Two DLV -03989 -N ] is not valid for supported destinations. Ignoring.

2025-08-31/03:59:21.873/PDT  WARN BrinkMenuPersister:127:[-exec-2]: - Promotion 673937382 [Family Steakhouse Combo DLV -03991 -N ] is not valid for supported destinations. Ignoring.

2025-08-31/03:59:21.873/PDT  WARN BrinkMenuPersister:127:[-exec-2]: - Promotion 673954103 [zzzBOGO Chicken Jr. - 6510 -Digital] is not valid for supported destinations. Ignoring.

2025-08-31/03:59:21.873/PDT  WARN BrinkMenuPersister:127:[-exec-2]: - Promotion 673954107 [zzzBOGO Bacon King- 6521 -Digital] is not valid for supported destinations. Ignoring.

2025-08-31/03:59:21.873/PDT  WARN BrinkMenuPersister:127:[-exec-2]: - Promotion 673954106 [zzzBOGO Cheeseburger - 6545 -Digital] is not valid for supported destinations. Ignoring.

2025-08-31/03:59:21.873/PDT  WARN BrinkMenuPersister:127:[-exec-2]: - Promotion 673955126 [Flame & Flight Combo (Delivery) -99004031 -N] is not valid for supported destinations. Ignoring.

2025-08-31/03:59:21.874/PDT  WARN BrinkMenuPersister:127:[-exec-2]: - Promotion 673955184 [The Soaring Flame Combo (Delivery) -99004033 -N] is not valid for supported destinations. Ignoring.

2025-08-31/03:59:21.874/PDT  WARN BrinkMenuPersister:127:[-exec-2]: - Promotion 673955209 [The Berk Bundle for Two (Delivery) -99004035 -N] is not valid for supported destinations. Ignoring.

2025-08-31/03:59:21.874/PDT  WARN BrinkMenuPersister:127:[-exec-2]: - Promotion 673975980 [Triple Bundle - 99003382- n] is not valid for supported destinations. Ignoring.

2025-08-31/03:59:21.874/PDT  WARN BrinkMenuPersister:127:[-exec-2]: - Promotion 673975982 [Double Bundle - 99003381- n] is not valid for supported destinations. Ignoring.

2025-08-31/03:59:21.874/PDT  WARN BrinkMenuPersister:127:[-exec-2]: - Promotion 673976274 [The Big Game Bundle - 3959-n] is not valid for supported destinations. Ignoring.

2025-08-31/03:59:21.875/PDT  WARN BrinkMenuPersister:127:[-exec-2]: - Promotion 673976302 [40 Pc. Nuggets & 2 Medium Fries - 3960 - ] is not valid for supported destinations. Ignoring.

2025-08-31/03:59:21.881/PDT  INFO PosProductsMenuPersister:107:[-exec-2]: - Persist pos discounts priceSyncDifferential: true took 6 ms

2025-08-31/03:59:21.881/PDT  INFO PosProductsMenuPersister:518:[-exec-2]: - Populate pos items cache took 0 ms.

2025-08-31/03:59:22.205/PDT  INFO PosProductsMenuPersister:127:[-exec-2]: - Persist pos items priceSyncDifferential: true took 324 ms

2025-08-31/03:59:22.206/PDT  INFO BrinkPosOrderpoint:200:[-exec-2]: - Brink fetch and persist pos offering took 6436 ms

2025-08-31/04:02:45.769/PDT  INFO BrinkPosOrderpoint:402:[thcheck]: - Unavailable item plus: []

2025-08-31/04:02:45.769/PDT  INFO StoreManager:452:[thcheck]: - POS DB Updated, Calling pos offering sync ..

2025-08-31/04:02:45.802/PDT  INFO StoreManager:468:[thcheck]: - Store has been queued for a price sync.

2025-08-31/04:02:45.903/PDT  INFO BrinkPosOrderpoint:151:[-exec-9]: - Attempting to persist POS offering

2025-08-31/04:02:53.991/PDT  WARN BrinkMenuPersister:542:[-exec-9]: - Composite component item id: 673644035 combo id: 1-673674316 is not present in item group id: 673658555.

2025-08-31/04:02:53.992/PDT  WARN BrinkMenuPersister:542:[-exec-9]: - Composite component item id: 673644035 combo id: 1-673890876 is not present in item group id: 673658555.

2025-08-31/04:02:53.993/PDT  WARN BrinkMenuPersister:542:[-exec-9]: - Composite component item id: 673545787 combo id: 1-673890913 is not present in item group id: 673566466.

2025-08-31/04:02:53.993/PDT  WARN BrinkMenuPersister:542:[-exec-9]: - Composite component item id: 673545787 combo id: 1-673890913 is not present in item group id: 673566466.

2025-08-31/04:02:53.996/PDT  WARN BrinkMenuPersister:542:[-exec-9]: - Composite component item id: 673512351 combo id: 1-674047907 is not present in item group id: 674047398.

2025-08-31/04:02:53.996/PDT  WARN BrinkMenuPersister:542:[-exec-9]: - Composite component item id: 673512350 combo id: 1-674047907 is not present in item group id: 674047398.

2025-08-31/04:02:53.996/PDT  WARN BrinkMenuPersister:542:[-exec-9]: - Composite component item id: 673512349 combo id: 1-674047907 is not present in item group id: 674047398.

2025-08-31/04:02:53.996/PDT  WARN BrinkMenuPersister:542:[-exec-9]: - Composite component item id: 673512351 combo id: 1-674048038 is not present in item group id: 674047398.

2025-08-31/04:02:53.996/PDT  WARN BrinkMenuPersister:542:[-exec-9]: - Composite component item id: 673512350 combo id: 1-674048038 is not present in item group id: 674047398.

2025-08-31/04:02:53.996/PDT  WARN BrinkMenuPersister:542:[-exec-9]: - Composite component item id: 673512349 combo id: 1-674048038 is not present in item group id: 674047398.

2025-08-31/04:02:53.997/PDT  WARN BrinkMenuPersister:127:[-exec-9]: - Promotion 673511412 [Product Card: Free Small Combo Meal - 5687 -N] is not valid for supported destinations. Ignoring.

2025-08-31/04:02:53.997/PDT  WARN BrinkMenuPersister:148:[-exec-9]: - Invalid / Unsupported promotion found 673882595

2025-08-31/04:02:53.997/PDT  WARN BrinkMenuPersister:127:[-exec-9]: - Promotion 673882917 [Free Whopper Jr - 4439 -N] is not valid for supported destinations. Ignoring.

2025-08-31/04:02:53.998/PDT  WARN BrinkMenuPersister:127:[-exec-9]: - Promotion 673914977 [$12.99 Small Whopper Meal for Two -5898 -N] is not valid for supported destinations. Ignoring.

2025-08-31/04:02:53.999/PDT  WARN BrinkMenuPersister:127:[-exec-9]: - Promotion 673917573 [$30 4 Whoppers, 3 Hamburgers, 2 Small Fries -3994 -N] is not valid for supported destinations. Ignoring.

2025-08-31/04:02:53.999/PDT  WARN BrinkMenuPersister:127:[-exec-9]: - Promotion 673917727 [Free Double Sausage, Egg, & Cheese Croissan'wich - 1500 - Digtal] is not valid for supported destinations. Ignoring.

2025-08-31/04:02:53.999/PDT  WARN BrinkMenuPersister:127:[-exec-9]: - Promotion 673923425 [$16.99 - Family Bundle -7054 -N] is not valid for supported destinations. Ignoring.

2025-08-31/04:02:54.000/PDT  WARN BrinkMenuPersister:127:[-exec-9]: - Promotion 673925122 [$17.49 - Family Bundle -4690 -N] is not valid for supported destinations. Ignoring.

2025-08-31/04:02:54.000/PDT  WARN BrinkMenuPersister:127:[-exec-9]: - Promotion 673936951 [El Tri Fan Faves DLV -4574 -N] is not valid for supported destinations. Ignoring.

2025-08-31/04:02:54.001/PDT  WARN BrinkMenuPersister:148:[-exec-9]: - Invalid / Unsupported promotion found 673927896

2025-08-31/04:02:54.001/PDT  WARN BrinkMenuPersister:127:[-exec-9]: - Promotion 673937338 [Steakhouse Meal For Two DLV -03989 -N ] is not valid for supported destinations. Ignoring.

2025-08-31/04:02:54.001/PDT  WARN BrinkMenuPersister:127:[-exec-9]: - Promotion 673937382 [Family Steakhouse Combo DLV -03991 -N ] is not valid for supported destinations. Ignoring.

2025-08-31/04:02:54.001/PDT  WARN BrinkMenuPersister:127:[-exec-9]: - Promotion 673954103 [zzzBOGO Chicken Jr. - 6510 -Digital] is not valid for supported destinations. Ignoring.

2025-08-31/04:02:54.001/PDT  WARN BrinkMenuPersister:127:[-exec-9]: - Promotion 673954107 [zzzBOGO Bacon King- 6521 -Digital] is not valid for supported destinations. Ignoring.

2025-08-31/04:02:54.001/PDT  WARN BrinkMenuPersister:127:[-exec-9]: - Promotion 673954106 [zzzBOGO Cheeseburger - 6545 -Digital] is not valid for supported destinations. Ignoring.

2025-08-31/04:02:54.002/PDT  WARN BrinkMenuPersister:127:[-exec-9]: - Promotion 673955126 [Flame & Flight Combo (Delivery) -99004031 -N] is not valid for supported destinations. Ignoring.

2025-08-31/04:02:54.002/PDT  WARN BrinkMenuPersister:127:[-exec-9]: - Promotion 673955184 [The Soaring Flame Combo (Delivery) -99004033 -N] is not valid for supported destinations. Ignoring.

2025-08-31/04:02:54.002/PDT  WARN BrinkMenuPersister:127:[-exec-9]: - Promotion 673955209 [The Berk Bundle for Two (Delivery) -99004035 -N] is not valid for supported destinations. Ignoring.

2025-08-31/04:02:54.002/PDT  WARN BrinkMenuPersister:127:[-exec-9]: - Promotion 673975980 [Triple Bundle - 99003382- n] is not valid for supported destinations. Ignoring.

2025-08-31/04:02:54.002/PDT  WARN BrinkMenuPersister:127:[-exec-9]: - Promotion 673975982 [Double Bundle - 99003381- n] is not valid for supported destinations. Ignoring.

2025-08-31/04:02:54.002/PDT  WARN BrinkMenuPersister:127:[-exec-9]: - Promotion 673976274 [The Big Game Bundle - 3959-n] is not valid for supported destinations. Ignoring.

2025-08-31/04:02:54.003/PDT  WARN BrinkMenuPersister:127:[-exec-9]: - Promotion 673976302 [40 Pc. Nuggets & 2 Medium Fries - 3960 - ] is not valid for supported destinations. Ignoring.

2025-08-31/04:02:54.006/PDT  INFO PosProductsMenuPersister:107:[-exec-9]: - Persist pos discounts priceSyncDifferential: true took 3 ms

2025-08-31/04:02:54.023/PDT  INFO PosProductsMenuPersister:518:[-exec-9]: - Populate pos items cache took 17 ms.

2025-08-31/04:02:54.666/PDT  INFO PosProductsMenuPersister:127:[-exec-9]: - Persist pos items priceSyncDifferential: true took 643 ms

2025-08-31/04:02:54.667/PDT  INFO BrinkPosOrderpoint:200:[-exec-9]: - Brink fetch and persist pos offering took 8764 ms

2025-08-31/04:03:20.287/PDT ERROR BrinkPosOrderpoint:142:[thcheck]: - Exception occurred during get last update time. Cause: java.net.SocketTimeoutException: connect timed out

2025-08-31/04:09:45.818/PDT  INFO StoreManager:452:[thcheck]: - POS DB Updated, Calling pos offering sync ..

2025-08-31/04:09:45.872/PDT  INFO StoreManager:468:[thcheck]: - Store has been queued for a price sync.

2025-08-31/04:09:45.985/PDT  INFO BrinkPosOrderpoint:151:[-exec-5]: - Attempting to persist POS offering

2025-08-31/04:09:53.588/PDT  WARN BrinkMenuPersister:542:[-exec-5]: - Composite component item id: 673644035 combo id: 1-673674316 is not present in item group id: 673658555.

2025-08-31/04:09:53.588/PDT  WARN BrinkMenuPersister:542:[-exec-5]: - Composite component item id: 673644035 combo id: 1-673890876 is not present in item group id: 673658555.

2025-08-31/04:09:53.588/PDT  WARN BrinkMenuPersister:542:[-exec-5]: - Composite component item id: 673545787 combo id: 1-673890913 is not present in item group id: 673566466.

2025-08-31/04:09:53.588/PDT  WARN BrinkMenuPersister:542:[-exec-5]: - Composite component item id: 673545787 combo id: 1-673890913 is not present in item group id: 673566466.

2025-08-31/04:09:53.588/PDT  WARN BrinkMenuPersister:542:[-exec-5]: - Composite component item id: 673512351 combo id: 1-674047907 is not present in item group id: 674047398.

2025-08-31/04:09:53.588/PDT  WARN BrinkMenuPersister:542:[-exec-5]: - Composite component item id: 673512350 combo id: 1-674047907 is not present in item group id: 674047398.

2025-08-31/04:09:53.588/PDT  WARN BrinkMenuPersister:542:[-exec-5]: - Composite component item id: 673512349 combo id: 1-674047907 is not present in item group id: 674047398.

2025-08-31/04:09:53.588/PDT  WARN BrinkMenuPersister:542:[-exec-5]: - Composite component item id: 673512351 combo id: 1-674048038 is not present in item group id: 674047398.

2025-08-31/04:09:53.588/PDT  WARN BrinkMenuPersister:542:[-exec-5]: - Composite component item id: 673512350 combo id: 1-674048038 is not present in item group id: 674047398.

2025-08-31/04:09:53.588/PDT  WARN BrinkMenuPersister:542:[-exec-5]: - Composite component item id: 673512349 combo id: 1-674048038 is not present in item group id: 674047398.

2025-08-31/04:09:53.588/PDT  WARN BrinkMenuPersister:127:[-exec-5]: - Promotion 673511412 [Product Card: Free Small Combo Meal - 5687 -N] is not valid for supported destinations. Ignoring.

2025-08-31/04:09:53.588/PDT  WARN BrinkMenuPersister:148:[-exec-5]: - Invalid / Unsupported promotion found 673882595

2025-08-31/04:09:53.588/PDT  WARN BrinkMenuPersister:127:[-exec-5]: - Promotion 673882917 [Free Whopper Jr - 4439 -N] is not valid for supported destinations. Ignoring.

2025-08-31/04:09:53.588/PDT  WARN BrinkMenuPersister:127:[-exec-5]: - Promotion 673914977 [$12.99 Small Whopper Meal for Two -5898 -N] is not valid for supported destinations. Ignoring.

2025-08-31/04:09:53.604/PDT  WARN BrinkMenuPersister:127:[-exec-5]: - Promotion 673917573 [$30 4 Whoppers, 3 Hamburgers, 2 Small Fries -3994 -N] is not valid for supported destinations. Ignoring.

2025-08-31/04:09:53.605/PDT  WARN BrinkMenuPersister:127:[-exec-5]: - Promotion 673917727 [Free Double Sausage, Egg, & Cheese Croissan'wich - 1500 - Digtal] is not valid for supported destinations. Ignoring.

2025-08-31/04:09:53.605/PDT  WARN BrinkMenuPersister:127:[-exec-5]: - Promotion 673923425 [$16.99 - Family Bundle -7054 -N] is not valid for supported destinations. Ignoring.

2025-08-31/04:09:53.606/PDT  WARN BrinkMenuPersister:127:[-exec-5]: - Promotion 673925122 [$17.49 - Family Bundle -4690 -N] is not valid for supported destinations. Ignoring.

2025-08-31/04:09:53.606/PDT  WARN BrinkMenuPersister:127:[-exec-5]: - Promotion 673936951 [El Tri Fan Faves DLV -4574 -N] is not valid for supported destinations. Ignoring.

2025-08-31/04:09:53.606/PDT  WARN BrinkMenuPersister:148:[-exec-5]: - Invalid / Unsupported promotion found 673927896

2025-08-31/04:09:53.606/PDT  WARN BrinkMenuPersister:127:[-exec-5]: - Promotion 673937338 [Steakhouse Meal For Two DLV -03989 -N ] is not valid for supported destinations. Ignoring.

2025-08-31/04:09:53.607/PDT  WARN BrinkMenuPersister:127:[-exec-5]: - Promotion 673937382 [Family Steakhouse Combo DLV -03991 -N ] is not valid for supported destinations. Ignoring.

2025-08-31/04:09:53.607/PDT  WARN BrinkMenuPersister:127:[-exec-5]: - Promotion 673954103 [zzzBOGO Chicken Jr. - 6510 -Digital] is not valid for supported destinations. Ignoring.

2025-08-31/04:09:53.607/PDT  WARN BrinkMenuPersister:127:[-exec-5]: - Promotion 673954107 [zzzBOGO Bacon King- 6521 -Digital] is not valid for supported destinations. Ignoring.

2025-08-31/04:09:53.607/PDT  WARN BrinkMenuPersister:127:[-exec-5]: - Promotion 673954106 [zzzBOGO Cheeseburger - 6545 -Digital] is not valid for supported destinations. Ignoring.

2025-08-31/04:09:53.607/PDT  WARN BrinkMenuPersister:127:[-exec-5]: - Promotion 673955126 [Flame & Flight Combo (Delivery) -99004031 -N] is not valid for supported destinations. Ignoring.

2025-08-31/04:09:53.607/PDT  WARN BrinkMenuPersister:127:[-exec-5]: - Promotion 673955184 [The Soaring Flame Combo (Delivery) -99004033 -N] is not valid for supported destinations. Ignoring.
